;id_lancamento;id_centro_custo;id_forma_pagamento;dt_vencimento;valor;dt_pagamento;dt_competencia;ds_periodicidade;id_centro_resultado
0;47152863;125737;236252;2024-10-31;-125.49;;30/11/2024;;288
1;46975400;32;236252;2024-10-31;-209.13;;31/10/2024;;902
2;45298801;125737;236252;2024-09-24;418.28;;24/09/2024;;288
3;45298820;125737;236252;2024-09-24;418.28;;24/09/2024;;288
4;45298784;125737;236252;2024-09-24;125.49;;24/09/2024;;288
5;45298827;32;236252;2024-09-24;209.13;;24/09/2024;;902
6;45298779;125736;236252;2024-09-24;418.28;;24/09/2024;;268
7;45808912;32;402884;2024-09-30;-4280.47;2024-09-30;30/09/2024;;902
8;45095152;81044;402884;2024-09-20;-800.0;2024-09-19;18/09/2024;;204
9;48102081;81044;402884;2024-11-19;-900.0;2024-11-19;19/11/2024;;204
10;45095379;32;402884;2024-09-20;-3540.64;2024-09-19;18/09/2024;;902
11;46613124;32;402884;2024-11-22;-4023.0;2024-11-21;15/10/2024;;902
12;21079111;0;402853;2024-09-05;-3.17;;2024-09-05;M1;100
13;44860426;32;403011;2024-12-06;-2869.73;;06/12/2024;M1;902
14;44860428;32;403011;2025-02-06;-2869.73;;06/12/2024;M1;902
15;44860427;32;403011;2025-01-06;-2869.73;;06/12/2024;M1;902
16;44831103;0;472504;2024-11-06;-405.29;;2024-11-06;M1;100
17;44831102;0;472504;2024-10-06;-405.29;;2024-10-06;M1;100
18;44831101;0;472504;2024-09-06;-405.29;;2024-09-06;M1;100
19;46455351;0;402853;2024-10-15;-1.1400000000000001;2024-10-15;2024-10-15;;100
20;44443951;0;402856;2024-10-02;-121.6;2024-10-02;2024-09-01;;100
21;45333040;32;402853;2024-10-04;-229.85;2024-10-04;07/10/2024;;902
22;27825066;0;402856;2024-10-08;-79.99;;2024-10-08;M1;100
23;27825065;0;402856;2024-09-08;-79.99;;2024-09-08;M1;100
24;45937583;125736;236252;2024-10-15;-740.46;;01/09/2024;;268
25;45937616;32;236252;2024-10-15;-341.66;;01/09/2024;;902
26;45937590;125737;236252;2024-10-15;-499.73;;01/09/2024;;288
27;45937623;0;236252;2024-10-15;-2173.5;;2024-09-01;;100
28;45937635;125736;236252;2024-10-15;-724.5;;01/09/2024;;268
29;45937636;125736;236252;2024-10-15;-1276.5;;01/09/2024;;268
30;45937624;81044;236252;2024-10-15;-13932.86;;01/09/2024;;204
31;45937866;125736;236252;2024-10-15;-118.68;;01/09/2024;;268
32;45937855;81044;236252;2024-10-15;-2700.0;;01/09/2024;;204
33;45938000;32;236252;2024-10-15;-5963.47;;01/09/2024;;902
34;45937898;125736;236252;2024-10-15;-568.75;;01/09/2024;;268
35;45937930;32;236252;2024-10-15;-573.88;;01/09/2024;;902
36;45937885;0;236252;2024-10-15;-3019.48;;2024-09-01;;100
37;45938019;125736;236252;2024-10-15;-653.7;;01/09/2024;;268
38;45938008;0;236252;2024-10-15;-2652.46;;2024-09-01;;100
39;45938010;81044;236252;2024-10-15;-707.36;;01/09/2024;;204
40;45938134;81044;236252;2024-10-15;-19.8;;01/09/2024;;204
41;45938132;0;236252;2024-10-15;-59.4;;2024-09-01;;100
42;45938098;125737;236252;2024-10-15;-221.24;;01/09/2024;;288
43;45938211;125737;236252;2024-10-15;-7329.54;;01/09/2024;;288
44;45938196;81044;236252;2024-10-15;-2000.46;;01/09/2024;;204
45;45938352;32;236252;2024-10-15;-278.25;;01/09/2024;;902
46;44309713;125737;402853;2024-09-17;-241.96;2024-09-17;02/09/2024;;288
47;44324746;125736;402853;2024-09-17;-23.07;2024-09-17;02/09/2024;;268
48;44324747;125737;402853;2024-09-17;-23.07;2024-09-17;02/09/2024;;288
49;44324760;125737;402853;2024-10-18;-1.13;2024-10-18;02/09/2024;;288
50;44324757;81044;402853;2024-10-18;-2.25;2024-10-18;02/09/2024;;204
51;44384052;32;402853;2024-09-12;-301.7;2024-09-12;02/09/2024;;902
52;44384040;125737;402853;2024-09-12;-85.9;2024-09-12;02/09/2024;;288
53;44568550;81044;402853;2024-09-16;-1847.21;2024-09-16;01/09/2024;;204
54;44524154;0;402853;2024-09-05;-11.98;2024-09-05;2024-09-06;;100
55;44721592;125736;402884;2024-09-11;-11032.4;2024-09-11;09/09/2024;;268
56;44149212;125736;402853;2024-09-06;-552.0;2024-09-06;09/09/2024;;268
57;44828489;32;402853;2024-09-16;-6.08;2024-09-16;06/09/2024;;902
58;44828483;125737;402853;2024-09-16;-12.17;2024-09-16;06/09/2024;;288
59;45065542;81044;402853;2024-10-09;-9113.69;2024-10-09;09/09/2024;;204
60;45065546;125736;402853;2024-10-09;-1215.16;2024-10-09;09/09/2024;;268
61;45065554;32;402853;2024-10-09;-607.58;2024-10-09;09/09/2024;;902
62;45153954;32;402853;2024-09-17;-8820.5;2024-09-17;18/09/2024;;902
63;45129987;81044;402884;2024-10-04;-1321.0;2024-10-03;18/09/2024;;204
64;45154061;81044;402853;2024-09-17;-5843.25;2024-09-17;18/09/2024;;204
65;45154066;125736;402853;2024-09-17;-987.79;2024-09-17;18/09/2024;;268
66;45294311;125737;402853;2024-09-18;-15.17;;18/09/2024;;288
67;45294317;32;402853;2024-09-18;-7.59;;18/09/2024;;902
68;45293775;125737;402853;2024-09-24;-1549.18;;24/09/2024;;288
69;45293766;81044;402853;2024-09-24;-3831.9;;24/09/2024;;204
70;45293804;32;402853;2024-09-24;-1094.83;;24/09/2024;;902
71;45343567;125737;402853;2024-10-25;-66.33;2024-10-25;25/09/2024;;288
72;45343563;125736;402853;2024-10-25;-63.95;2024-10-25;25/09/2024;;268
73;45595700;0;402853;2024-09-30;-10.09;2024-09-30;2024-09-30;;100
74;30300612;32;402853;2024-10-18;-2000.0;2024-10-18;01/10/2024;;902
75;32822643;32;402856;2024-09-01;-3253.75;;01/09/2024;M1;902
76;45904859;0;236252;2024-09-30;593.61;;2024-09-30;;100
77;45904875;32;236252;2024-09-30;60.37;;30/09/2024;;902
78;45904881;32;236252;2024-09-30;170.83;;30/09/2024;;902
79;45905642;0;236252;2024-09-30;579.6;;2024-09-30;;100
80;45905643;0;236252;2024-09-30;289.8;;2024-09-30;;100
81;45905662;32;236252;2024-09-30;362.25;;30/09/2024;;902
82;45905657;32;236252;2024-09-30;72.45;;30/09/2024;;902
83;45905243;32;236252;2024-09-30;401.33;;30/09/2024;;902
84;45905231;32;236252;2024-09-30;200.67;;30/09/2024;;902
85;45905233;32;236252;2024-09-30;207.67;;30/09/2024;;902
86;45905244;32;236252;2024-09-30;834.8;;30/09/2024;;902
87;45905217;0;236252;2024-09-30;659.12;;2024-09-30;;100
88;45904985;32;236252;2024-09-30;45.56;;30/09/2024;;902
89;45904981;32;236252;2024-09-30;201.02;;30/09/2024;;902
90;45904983;32;236252;2024-09-30;100.51;;30/09/2024;;902
91;45904976;32;236252;2024-09-30;321.98;;30/09/2024;;902
92;45905054;32;236252;2024-09-30;542.84;;30/09/2024;;902
93;45905061;32;236252;2024-09-30;30.85;;30/09/2024;;902
94;45905062;32;236252;2024-09-30;316.05;;30/09/2024;;902
95;45905060;32;236252;2024-09-30;72.32;;30/09/2024;;902
96;45905036;0;236252;2024-09-30;519.05;;2024-09-30;;100
97;45905426;32;236252;2024-09-30;9.9;;30/09/2024;;902
98;45905430;32;236252;2024-09-30;3.96;;30/09/2024;;902
99;45905428;32;236252;2024-09-30;9.9;;30/09/2024;;902
100;45905422;32;236252;2024-09-30;1.98;;30/09/2024;;902
101;45905432;32;236252;2024-09-30;1.98;;30/09/2024;;902
102;45905423;32;236252;2024-09-30;5.94;;30/09/2024;;902
103;45905341;32;236252;2024-09-30;251.46;;30/09/2024;;902
104;45905315;0;236252;2024-09-30;186.98;;2024-09-30;;100
105;45905330;32;236252;2024-09-30;110.62;;30/09/2024;;902
106;45905313;0;236252;2024-09-30;204.7;;2024-09-30;;100
107;45905332;32;236252;2024-09-30;328.82;;30/09/2024;;902
108;45904786;32;236252;2024-09-30;724.39;;30/09/2024;;902
109;45904787;32;236252;2024-09-30;2173.16;;30/09/2024;;902
110;45904795;32;236252;2024-09-30;973.72;;30/09/2024;;902
111;45904790;32;236252;2024-09-30;10499.91;;30/09/2024;;902
112;45904785;32;236252;2024-09-30;2099.98;;30/09/2024;;902
113;45904773;0;236252;2024-09-30;7942.18;;2024-09-30;;100
114;45904771;0;236252;2024-09-30;6897.57;;2024-09-30;;100
115;45905502;32;236252;2024-09-30;139.13;;30/09/2024;;902
116;45905499;32;236252;2024-09-30;222.6;;30/09/2024;;902
117;45905500;32;236252;2024-09-30;139.13;;30/09/2024;;902
118;45905503;32;236252;2024-09-30;55.65;;30/09/2024;;902
119;45905481;0;236252;2024-09-30;111.3;;2024-09-30;;100
120;45905483;0;236252;2024-09-30;222.6;;2024-09-30;;100
121;46117453;81044;402853;2024-10-11;-559.4;2024-10-11;02/10/2024;;204
122;46125965;0;402856;2024-11-04;-182.74;2024-11-04;2024-10-01;;100
123;46126417;0;402856;2024-11-04;-3374.96;2024-11-04;2024-10-01;;100
124;46269479;125736;402853;2024-10-15;-2747.7;2024-10-15;01/10/2024;;268
125;46209725;81044;402853;2024-10-10;-7517.66;2024-10-10;01/10/2024;;204
126;46209736;125737;402853;2024-10-10;-1476.21;2024-10-10;01/10/2024;;288
127;46209754;32;402853;2024-10-10;-5168.16;2024-10-10;01/10/2024;;902
128;46207757;32;402853;2024-11-19;-128.4;2024-11-19;03/10/2024;;902
129;46208140;32;402853;2024-11-19;-398.04;2024-11-19;03/10/2024;;902
130;46503816;125737;402853;2024-10-15;-11.66;2024-10-15;08/10/2024;;288
131;45018913;125737;402853;2024-10-04;-598.5;2024-10-04;07/10/2024;;288
132;45018915;125737;402853;2024-10-04;-229.85;2024-10-04;07/10/2024;;288
133;46621294;125736;402884;2024-11-18;-6796.0;2024-11-14;15/10/2024;;268
134;46834897;32;433995;2024-10-30;-7781.76;2024-10-30;17/10/2024;;902
135;46867563;81044;402884;2024-09-10;-407.69;;01/10/2024;;204
136;46911788;125736;402853;2024-10-17;-876.49;2024-10-17;18/10/2024;;268
137;46990410;125737;402853;2024-10-23;-104.17;;23/10/2024;;288
138;46985625;125737;402853;2024-10-24;-1220.73;;23/10/2024;;288
139;46991619;81044;433996;2024-10-01;-3767.77;;01/10/2024;;204
140;47243696;32;433996;2024-12-03;-2546.21;;29/10/2024;;902
141;47475181;0;402853;2024-10-31;-57.83;2024-10-31;2024-10-31;;100
142;47475174;0;402853;2024-10-31;-239.59;2024-10-31;2024-10-31;;100
143;47475179;0;402853;2024-10-31;-198.26;2024-10-31;2024-10-31;;100
144;47646577;0;236252;2024-11-15;-3011.15;;2024-10-01;;100
145;47646579;81044;236252;2024-11-15;-878.49;;01/10/2024;;204
146;47646578;81044;236252;2024-11-15;-6368.86;;01/10/2024;;204
147;47646673;32;236252;2024-11-15;-724.5;;01/10/2024;;902
148;47646628;81044;236252;2024-11-15;-13932.86;;01/10/2024;;204
149;47646716;81044;236252;2024-11-15;-572.88;;01/10/2024;;204
150;47646729;125737;236252;2024-11-15;-4661.35;;01/10/2024;;288
151;47646997;125737;236252;2024-11-15;-1767.83;;01/10/2024;;288
152;47646798;81044;236252;2024-11-15;-1032.01;;01/10/2024;;204
153;47646998;125737;236252;2024-11-15;-433.16;;01/10/2024;;288
154;47646746;81044;236252;2024-11-15;-1479.92;;01/10/2024;;204
155;47646747;81044;236252;2024-11-15;-271.81;;01/10/2024;;204
156;47646758;125736;236252;2024-11-15;-699.28;;01/10/2024;;268
157;47647083;32;236252;2024-11-15;-388.66;;01/10/2024;;902
158;47647049;125736;236252;2024-11-15;-277.75;;01/10/2024;;268
159;47647215;32;236252;2024-11-15;-19.8;;01/10/2024;;902
160;47647162;0;236252;2024-11-15;-59.4;;2024-10-01;;100
161;47647182;125737;236252;2024-11-15;-19.8;;01/10/2024;;288
162;47647213;32;236252;2024-11-15;-198.0;;01/10/2024;;902
163;47647181;125737;236252;2024-11-15;-44.15;;01/10/2024;;288
164;47647214;32;236252;2024-11-15;-19.8;;01/10/2024;;902
165;47647123;125736;236252;2024-11-15;-549.78;;01/10/2024;;268
166;47647091;81044;236252;2024-11-15;-392.7;;01/10/2024;;204
167;47647128;125737;236252;2024-11-15;-235.62;;01/10/2024;;288
168;47647092;81044;236252;2024-11-15;-1373.85;;01/10/2024;;204
169;47647752;125737;236252;2024-11-15;-13489.02;;01/10/2024;;288
170;47647226;0;236252;2024-11-15;-36133.68;;2024-10-01;;100
171;47647785;32;236252;2024-11-15;-5164.14;;01/10/2024;;902
172;47647804;81044;236252;2024-11-15;-278.25;;01/10/2024;;204
173;47645134;125736;433996;2024-12-03;-75.45;;01/11/2024;;268
174;32822483;32;402856;2024-10-01;-345.41;;01/10/2024;M1;902
175;47649091;81044;402853;2024-11-14;-28.2;2024-11-14;01/11/2024;;204
176;47665626;32;236252;2024-10-31;73.76;;31/10/2024;;902
177;47665617;32;236252;2024-10-31;875.0;;31/10/2024;;902
178;47665621;32;236252;2024-10-31;170.84;;31/10/2024;;902
179;47666508;32;236252;2024-10-31;362.25;;31/10/2024;;902
180;47666511;32;236252;2024-10-31;144.9;;31/10/2024;;902
181;47666075;32;236252;2024-10-31;172.51;;31/10/2024;;902
182;47666081;32;236252;2024-10-31;57.5;;31/10/2024;;902
183;47666080;32;236252;2024-10-31;78.35;;31/10/2024;;902
184;47665838;32;236252;2024-10-31;801.54;;31/10/2024;;902
185;47665849;32;236252;2024-10-31;466.67;;31/10/2024;;902
186;47665745;32;236252;2024-10-31;233.33;;31/10/2024;;902
187;47665843;32;236252;2024-10-31;321.26;;31/10/2024;;902
188;47665841;32;236252;2024-10-31;513.89;;31/10/2024;;902
189;47665915;32;236252;2024-10-31;163.84;;31/10/2024;;902
190;47665912;32;236252;2024-10-31;409.61;;31/10/2024;;902
191;47665911;32;236252;2024-10-31;135.86;;31/10/2024;;902
192;47665919;32;236252;2024-10-31;30.85;;31/10/2024;;902
193;47665910;32;236252;2024-10-31;790.13;;31/10/2024;;902
194;47665916;32;236252;2024-10-31;61.71;;31/10/2024;;902
195;47666301;32;236252;2024-10-31;4.52;;31/10/2024;;902
196;47666296;32;236252;2024-10-31;5.94;;31/10/2024;;902
197;47666227;32;236252;2024-10-31;157.08;;31/10/2024;;902
198;47666228;32;236252;2024-10-31;350.2;;31/10/2024;;902
199;47666230;32;236252;2024-10-31;196.35;;31/10/2024;;902
200;47666235;32;236252;2024-10-31;33.48;;31/10/2024;;902
201;47666226;32;236252;2024-10-31;117.81;;31/10/2024;;902
202;47666237;32;236252;2024-10-31;314.16;;31/10/2024;;902
203;47665021;32;236252;2024-10-31;7214.14;;31/10/2024;;902
204;47665031;32;236252;2024-10-31;410.05;;31/10/2024;;902
205;47665028;32;236252;2024-10-31;820.11;;31/10/2024;;902
206;47665032;32;236252;2024-10-31;4199.92;;31/10/2024;;902
207;47666395;32;236252;2024-10-31;222.6;;31/10/2024;;902
208;47666402;32;236252;2024-10-31;55.65;;31/10/2024;;902
209;47666398;32;236252;2024-10-31;139.13;;31/10/2024;;902
210;47666391;32;236252;2024-10-31;27.83;;31/10/2024;;902
211;47722899;32;402853;2024-12-20;-128.4;2024-12-20;05/11/2024;;902
212;47731465;32;402853;2024-11-14;-365.75;2024-11-14;06/11/2024;;902
213;47789647;32;402853;2024-11-07;-5.64;2024-11-07;01/11/2024;;902
214;47789637;81044;402853;2024-11-07;-5.64;2024-11-07;01/11/2024;;204
215;47881703;32;402853;2024-11-11;-5477.48;2024-11-11;01/11/2024;;902
216;47881638;0;402853;2024-11-11;-1706.2;2024-11-11;2024-11-01;;100
217;47281529;81044;402853;2024-11-06;-265.0;2024-11-06;04/11/2024;;204
218;48088177;81044;402853;2024-11-14;-2517.35;2024-11-14;01/11/2024;;204
219;48200487;125736;402853;2024-11-18;-150.0;;18/11/2024;;268
220;48200490;125737;402853;2024-11-18;-100.0;;18/11/2024;;288
221;48199901;125736;433996;2024-11-01;-421.64;;01/11/2024;;268
222;48494975;81044;402853;2024-11-19;-5843.25;2024-11-19;20/11/2024;;204
223;48494986;125737;402853;2024-11-19;-898.75;2024-11-19;20/11/2024;;288
224;48609428;125736;402884;2024-12-16;-3974.0;2024-12-16;25/11/2024;;268
225;32822645;32;402856;2024-11-01;-3582.1;;01/11/2024;M1;902
226;32823329;32;402856;2024-11-01;-131.06;;01/11/2024;M1;902
227;48921096;81044;433996;2025-01-03;-385.11;2025-01-03;01/12/2024;;204
228;48982911;81044;236252;2024-12-15;-1212.54;;01/11/2024;;204
229;48982973;125736;236252;2024-12-15;-724.5;;01/11/2024;;268
230;48983004;32;236252;2024-12-15;-8820.5;;01/11/2024;;902
231;48983026;81044;236252;2024-12-15;-17409.79;;01/11/2024;;204
232;48983028;81044;236252;2024-12-15;-693.86;;01/11/2024;;204
233;48983118;125736;236252;2024-12-15;-543.92;;01/11/2024;;268
234;48983105;0;236252;2024-12-15;-4284.7;;2024-11-01;;100
235;48983058;81044;236252;2024-12-15;-2251.37;;01/11/2024;;204
236;48983212;32;236252;2024-12-15;-336.3;;01/11/2024;;902
